name,mjd,freq,bw,tobs,dt,df,betaeta,betaetaerr
m2008-06-13-23:08:42.rf.pcm.dynspec,54630.96486469091,1341.0,46.0,3880.53,67.0,0.50001,117.11634891560001,5.212417522985277
m2008-07-03-22:51:23.rf.pcm.dynspec,54650.95283920331,1341.0,46.0,1792.46,67.0,0.50001,82.47693705117103,4.131578395841856
m2008-07-04-01:09:03.rf.pcm.dynspec,54651.04834193411,1341.0,46.0,3881.5,67.0,0.5,84.47428579203871,4.293727850306809
m2008-07-04-02:33:32.rf.pcm.dynspec,54651.107110003206,1341.0,46.0,3880.53,67.0,0.50001,81.55382560686536,3.03846446103492
m2008-07-04-03:42:12.rf.pcm.dynspec,54651.15479517301,1341.0,46.0,3880.53,67.0,0.50001,82.20934524761957,5.070607431899269
m2008-07-05-03:16:44.rf.pcm.dynspec,54652.137109993906,1341.0,46.0,3880.04,67.0,0.50001,101.08695214625169,4.186344478271465
m2008-07-05-21:34:43.rf.pcm.dynspec,54652.89959847451,1341.0,46.0,3880.27,67.0,0.50001,118.03628484525413,5.212417522985277
m2008-07-05-22:43:22.rf.pcm.dynspec,54652.94727208421,1341.0,46.0,3880.53,67.0,0.50001,119.31617595153064,7.116185752371543
m2008-07-05-23:52:02.rf.pcm.dynspec,54652.99495729781,1341.0,46.0,3880.53,67.0,0.50001,122.72591100957223,9.112063999999997
m2008-07-06-01:00:42.rf.pcm.dynspec,54653.042543330506,1341.0,46.0,3881.67,67.0,0.5,125.30958347085998,5.212417522985277
m2008-07-06-03:18:03.rf.pcm.dynspec,54653.13802436881,1341.0,46.0,3880.27,67.0,0.50001,121.72543370061597,5.456885622347279
m2008-07-06-04:26:42.rf.pcm.dynspec,54653.18569800011,1341.0,46.0,2269.56,67.0,0.50001,117.02398860647176,7.956444979086427
m2008-07-06-22:13:12.rf.pcm.dynspec,54653.92632299441,1341.0,46.0,3880.53,67.0,0.50001,119.59311621841674,5.212417522985277
m2008-07-07-03:13:42.rf.pcm.dynspec,54654.13500356651,1341.0,46.0,3880.53,67.0,0.50001,102.49924441449164,6.98833173499002
m2008-07-07-21:49:44.rf.pcm.dynspec,54654.91002670241,1341.0,46.0,3880.04,67.0,0.5,90.36287944587377,5.927244336495505
m2008-07-08-00:07:02.rf.pcm.dynspec,54655.00527478731,1341.0,46.0,3881.68,67.0,0.5,87.98499907142168,4.464476572002312
m2008-07-08-01:15:42.rf.pcm.dynspec,54655.05296000041,1341.0,46.0,1254.4,66.0,0.5,86.1977079616909,7.682866858405802
m2008-07-08-02:50:42.rf.pcm.dynspec,54655.11903130211,1341.0,46.0,3866.21,68.0,0.50001,84.7462272711377,4.293727850306809
m2008-07-08-03:59:27.rf.pcm.dynspec,54655.16667522941,1341.0,46.0,2786.08,66.0,0.5,86.07556150663105,3.2815554257926465
m2008-07-08-21:49:23.rf.pcm.dynspec,54655.90968459241,1341.0,46.0,3881.5,67.0,0.5,74.13341076938717,2.7168857516354876
m2008-07-08-22:58:03.rf.pcm.dynspec,54655.95746885881,1341.0,46.0,3880.26,67.0,0.50001,77.85619755572162,2.818805433538536
m2008-07-09-00:06:42.rf.pcm.dynspec,54656.00504332471,1341.0,46.0,3881.68,67.0,0.5,83.72798171633058,3.1568918983840106
m2008-07-09-01:15:24.rf.pcm.dynspec,54656.05275170661,1341.0,46.0,3604.96,67.0,0.5,79.12759766214374,2.9258879580294206
m2008-07-09-02:28:42.rf.pcm.dynspec,54656.10365442711,1341.0,46.0,3881.68,67.0,0.5,79.59205235586457,3.830977858052698
m2008-07-09-03:37:30.rf.pcm.dynspec,54656.15143222191,1341.0,46.0,3537.2,67.0,0.5,74.62240582938622,3.5588504792096955
m2008-07-09-22:20:24.rf.pcm.dynspec,54656.93132296541,1341.0,46.0,3880.01,67.0,0.5,90.5256550312339,3.551288462563946
m2008-07-09-23:29:04.rf.pcm.dynspec,54656.97900817351,1341.0,46.0,3880.01,67.0,0.50001,85.30495666639194,7.390364530031732
m2008-07-10-00:37:44.rf.pcm.dynspec,54657.02659420201,1341.0,46.0,3881.35,67.0,0.5,87.93161035466981,4.464476572002312
m2008-07-10-01:46:23.rf.pcm.dynspec,54657.07426785171,1341.0,46.0,3881.51,67.0,0.5,84.70849238748568,3.2815554257926465
m2008-07-10-02:55:04.rf.pcm.dynspec,54657.12206357131,1341.0,46.0,2558.09,68.0,0.50001,87.12250610422433,3.2815554257926465
m2008-07-10-22:10:23.rf.pcm.dynspec,54657.924366940606,1341.0,46.0,3880.27,67.0,0.50001,102.78680042435924,5.705489795865397
m2008-07-10-23:19:03.rf.pcm.dynspec,54657.97195306711,1341.0,46.0,3881.49,67.0,0.5,113.51011792176615,6.799579332351762
m2008-07-11-00:27:43.rf.pcm.dynspec,54658.01973723041,1341.0,46.0,3880.28,67.0,0.50001,102.48683574615183,4.368446777850529
m2008-07-11-02:14:32.rf.pcm.dynspec,54658.09381645691,1341.0,46.0,3873.98,67.0,0.5,108.1155847191325,4.56126754187423
m2008-07-11-03:23:02.rf.pcm.dynspec,54658.141484968306,1341.0,46.0,3872.58,67.0,0.50001,107.84192841196219,4.56126754187423
m2008-07-11-23:35:53.rf.pcm.dynspec,54658.98364287571,1341.0,46.0,1380.33,66.0,0.5,124.70605747554468,11.206091612135566
m2008-07-12-00:03:33.rf.pcm.dynspec,54659.00295492701,1341.0,46.0,3880.26,67.0,0.50001,110.07159103742941,4.76560725698468
m2008-07-12-02:20:54.rf.pcm.dynspec,54659.09823777301,1341.0,46.0,2249.21,66.0,0.5,114.38820100441319,4.982339246578682
m2008-07-12-03:02:24.rf.pcm.dynspec,54659.12715870233,1341.0,46.0,3879.83,67.0,0.5,118.19197585233438,5.212417522985277
m2008-07-12-22:02:42.rf.pcm.dynspec,54659.91903375083,1341.0,46.0,3880.32,67.0,0.5,111.13691906814434,11.970670981568702
m2008-07-12-23:11:24.rf.pcm.dynspec,54659.96664060381,1341.0,46.0,3881.34,67.0,0.5,99.79807083300386,4.186344478271465
m2008-07-13-00:20:02.rf.pcm.dynspec,54660.01440166531,1341.0,46.0,3880.53,67.0,0.50001,95.99748723864526,6.4286785131234225
m2008-07-13-01:28:42.rf.pcm.dynspec,54660.06198774211,1341.0,46.0,2883.58,67.0,0.5,105.89852202239851,4.368446777850529
m2008-07-13-21:51:25.rf.pcm.dynspec,54660.911198093534,1341.0,46.0,3879.57,67.0,0.5,96.09015649070918,3.851416321570973
m2008-07-14-01:56:52.rf.pcm.dynspec,54661.08164704581,1341.0,46.0,3880.53,67.0,0.50001,83.43755549343966,6.207443383822067
m2008-07-14-03:30:01.rf.pcm.dynspec,54661.14633699423,1341.0,46.0,3564.3,67.0,0.5,84.25317352136588,5.268414347764654
m2008-07-22-23:34:21.rf.pcm.dynspec,54669.98267716841,1341.0,46.0,3873.09,67.0,0.50001,109.84239356208472,4.76560725698468
m2008-08-12-23:57:02.rf.pcm.dynspec,54690.99842948781,1341.0,46.0,1791.15,67.0,0.50001,79.08588876193146,4.7037446736074955
m2008-08-14-22:06:14.rf.pcm.dynspec,54692.92148504131,1341.0,46.0,3880.01,67.0,0.50001,114.83787487017533,4.56126754187423
m2008-08-31-15:40:01.rf.pcm.dynspec,54709.65327902911,1341.0,46.0,3873.1,67.0,0.50001,97.97834050166213,6.700717781827571
m2008-08-31-20:05:01.rf.pcm.dynspec,54709.83730663271,1341.0,46.0,3873.11,67.0,0.50001,107.83422478288729,8.575493544356505
m2008-09-21-16:44:22.rf.pcm.dynspec,54730.69796650291,1341.0,46.0,3880.53,67.0,0.50001,66.27166088041318,2.197994604938195
m2008-10-13-16:54:11.rf.pcm.dynspec,54752.704783543566,1341.0,46.0,3873.11,67.0,0.5,67.1716428711626,2.2746926130851506
m2008-10-13-18:08:01.rf.pcm.dynspec,54752.75605675577,1341.0,46.0,3873.1,67.0,0.5,72.02225526692716,5.913851842135671
m2008-10-13-19:27:01.rf.pcm.dynspec,54752.81091785177,1341.0,46.0,3900.23,67.0,0.5,69.1057411412234,3.7951657604549567
m2008-10-15-12:49:41.rf.pcm.dynspec,54754.53499191271,1341.0,46.0,3873.09,67.0,0.50001,65.68900160425576,2.197994604938195
m2008-10-15-14:02:01.rf.pcm.dynspec,54754.58522340231,1341.0,46.0,3873.09,67.0,0.50001,73.29438941806563,2.5273267553398853
m2008-10-15-15:14:21.rf.pcm.dynspec,54754.63545490431,1341.0,46.0,3873.09,67.0,0.50001,69.32073535995784,2.2746926130851506
m2008-10-15-16:27:01.rf.pcm.dynspec,54754.68591785081,1341.0,46.0,3873.09,67.0,0.50001,71.10674795080187,4.974822806078258
m2008-10-15-17:39:21.rf.pcm.dynspec,54754.73614930201,1341.0,46.0,3873.1,67.0,0.50001,62.14636984739713,2.0546413088567057
m2008-10-15-19:12:01.rf.pcm.dynspec,54754.80050115161,1341.0,46.0,3873.1,67.0,0.50001,70.40933032574311,2.4391358830909695
m2008-10-15-20:25:11.rf.pcm.dynspec,54754.85121219211,1341.0,46.0,3874.25,67.0,0.5,69.97482928189729,2.4391358830909695
m2008-10-15-21:37:23.rf.pcm.dynspec,54754.901450248006,1341.0,46.0,1457.83,67.0,0.50001,70.55692319974789,7.099529458649894
m2008-10-16-15:44:21.rf.pcm.dynspec,54755.65618912741,1341.0,46.0,3874.25,67.0,0.5,81.56783657668899,3.5588504792096955
m2008-10-16-18:09:11.rf.pcm.dynspec,54755.75686692261,1341.0,46.0,3873.09,67.0,0.50001,84.94902450555334,3.1568918983840106
m2008-10-16-19:21:31.rf.pcm.dynspec,54755.80699926771,1341.0,46.0,3874.25,67.0,0.5,78.8526732692744,4.88258339711561
m2008-10-16-20:33:51.rf.pcm.dynspec,54755.85732984681,1341.0,46.0,3602.57,67.0,0.50001,86.77475006465608,3.4128710329393996
m2008-10-17-15:29:52.rf.pcm.dynspec,54756.64623036141,1341.0,46.0,3880.53,67.0,0.50001,94.26921849650755,3.851416321570973
m2008-10-17-16:42:21.rf.pcm.dynspec,54756.69646687611,1341.0,46.0,3874.25,67.0,0.5,88.92997630974224,3.551288462563946
m2008-10-17-17:54:41.rf.pcm.dynspec,54756.74679748951,1341.0,46.0,3873.09,67.0,0.50001,83.5499360419289,3.1568918983840106
m2008-10-17-19:07:11.rf.pcm.dynspec,54756.79714464151,1341.0,46.0,3873.1,67.0,0.50001,85.17526398298628,4.293727850306809
m2008-10-18-11:49:09.rf.pcm.dynspec,54757.49295489761,1341.0,46.0,3874.08,67.0,0.50001,80.43656575050395,2.818805433538536
m2008-10-18-13:01:31.rf.pcm.dynspec,54757.54320954311,1341.0,46.0,1341.03,68.0,0.50001,76.19447983908695,4.533536976667541
m2008-10-18-13:28:53.rf.pcm.dynspec,54757.56221414191,1341.5,45.0,3880.28,67.0,0.50001,79.56400272746805,2.818805433538536
m2008-10-18-14:37:41.rf.pcm.dynspec,54757.609991911006,1341.0,46.0,3873.1,67.0,0.50001,80.74163349225479,4.7037446736074955
m2008-10-18-15:46:41.rf.pcm.dynspec,54757.65790856951,1341.0,46.0,3873.1,67.0,0.50001,80.06155291288032,2.9258879580294206
m2008-10-18-16:55:41.rf.pcm.dynspec,54757.70572618791,1341.0,46.0,3874.25,67.0,0.5,75.09378175194371,2.7168857516354876
m2008-10-26-11:37:31.rf.pcm.dynspec,54765.484876176706,1341.0,46.0,3873.1,67.0,0.50001,58.34945682357254,1.8620844736712492
m2008-11-12-19:44:21.rf.pcm.dynspec,54782.82295485151,1341.0,46.0,2414.59,67.0,0.50001,55.79328066333545,1.7468997889703317
m2008-12-02-15:32:42.rf.pcm.dynspec,54802.648197917406,1341.0,46.0,3880.53,67.0,0.50001,73.73963909503311,2.619821443152283
m2008-12-12-08:21:40.rf.pcm.dynspec,54812.348869166206,1341.0,46.0,3873.63,67.0,0.50001,60.49926974584552,1.9876233575730673
m2008-12-14-13:32:10.rf.pcm.dynspec,54814.56449421371,1341.0,46.0,3873.62,67.0,0.50001,66.59927596629566,2.2746926130851506
m2008-12-28-08:38:23.rf.pcm.dynspec,54828.36047804611,1341.0,46.0,3880.27,67.0,0.5,46.45784676999264,1.3313827469958284
m2008-12-30-09:58:30.rf.pcm.dynspec,54830.41611462181,1341.0,46.0,3873.62,67.0,0.50001,65.54150870377717,2.9825705482440767
m2008-12-31-12:05:00.rf.pcm.dynspec,54831.50386270131,1341.0,46.0,3874.52,67.0,0.5,60.40610215823004,2.6080311473296973
m2009-01-24-10:14:20.rf.pcm.dynspec,54855.427109975506,1341.0,46.0,3873.62,67.0,0.50001,56.88778879876903,1.803266357830129
m2009-01-25-07:31:00.rf.pcm.dynspec,54856.31358497501,1341.0,46.0,3874.51,67.0,0.5,52.19461479654046,2.0278822644734653
m2009-02-22-06:53:45.rf.pcm.dynspec,54884.28781600281,1341.0,46.0,3879.78,67.0,0.5,58.19612751204638,3.106347460360542
m2009-03-06-02:59:41.rf.pcm.dynspec,54896.12526974531,1341.0,46.0,3873.09,67.0,0.50001,54.74320803038909,1.6928583504407229
m2009-03-06-04:08:12.rf.pcm.dynspec,54896.17285070231,1341.0,46.0,3880.53,67.0,0.50001,56.615871373176525,4.085149710485091
m2009-03-06-05:25:31.rf.pcm.dynspec,54896.22655501236,1341.0,46.0,3872.04,67.0,0.50001,54.37548656749069,1.641023368779674
m2009-03-15-07:06:20.rf.pcm.dynspec,54905.29645536451,1341.0,46.0,3874.5,67.0,0.5,78.20212547875666,4.7037446736074955
m2009-03-17-06:58:20.rf.pcm.dynspec,54907.290998885706,1341.0,46.0,3873.62,67.0,0.50001,60.00614012326548,3.790889715403196
m2009-03-17-08:14:00.rf.pcm.dynspec,54907.34354517711,1341.0,46.0,3873.62,67.0,0.50001,60.407549287764525,2.6080311473296973
m2009-04-10-02:54:10.rf.pcm.dynspec,54931.12138828714,1341.0,46.0,2008.61,67.0,0.5,62.0317483897769,4.048195544858679
m2009-04-11-01:21:17.rf.pcm.dynspec,54932.05683732581,1341.0,46.0,1928.08,66.0,0.5,65.48713962608832,5.141929134152736
m2009-04-15-03:12:54.rf.pcm.dynspec,54936.13444793291,1341.0,46.0,3880.01,67.0,0.50001,64.95981431839533,2.1247066525716356
m2009-04-15-04:21:59.rf.pcm.dynspec,54936.182422493606,1341.0,46.0,3874.08,67.0,0.50001,60.93215135223101,1.9876233575730673
m2009-04-16-01:09:32.rf.pcm.dynspec,54937.04897330183,1341.0,46.0,3832.28,67.0,0.5,67.70563491037943,4.185617962511262
m2009-04-16-02:18:08.rf.pcm.dynspec,54937.09641558461,1341.0,46.0,3874.6,67.0,0.50001,58.11779958384936,2.3673075787269617
m2009-04-16-03:26:41.rf.pcm.dynspec,54937.14401972831,1341.0,46.0,3873.1,67.0,0.50001,65.30008582211279,2.786927771226761
m2009-04-16-04:35:10.rf.pcm.dynspec,54937.191577518366,1341.0,46.0,3873.63,67.0,0.5,58.02903778264667,3.0081675626022495
m2009-04-16-05:43:42.rf.pcm.dynspec,54937.23917020181,1341.0,46.0,3880.53,67.0,0.50001,70.0558523070955,2.5273267553398853
m2009-04-16-06:52:21.rf.pcm.dynspec,54937.28684380551,1341.0,46.0,3873.1,67.0,0.50001,55.76328140775611,1.803266357830129
m2009-04-16-08:00:52.rf.pcm.dynspec,54937.33442471947,1341.0,46.0,3871.33,67.0,0.5,60.2836955973352,3.444289726609803
m2009-04-17-02:37:11.rf.pcm.dynspec,54938.10964468241,1341.0,46.0,3873.1,67.0,0.50001,67.63906137740877,2.2746926130851506
m2009-04-17-03:47:31.rf.pcm.dynspec,54938.15848731201,1341.0,46.0,3873.09,67.0,0.5,69.66565790460996,4.802019368425036
m2009-04-17-05:02:24.rf.pcm.dynspec,54938.21039046361,1341.0,46.0,3881.33,67.0,0.5,70.45159721336316,4.0697329060549805
m2009-04-17-06:15:02.rf.pcm.dynspec,54938.26083025861,1341.0,46.0,3873.99,67.0,0.5,68.12579673084217,2.355001362925975
m2009-04-17-07:23:36.rf.pcm.dynspec,54938.30854518351,1341.0,46.0,3879.51,67.0,0.50001,66.18525902208198,2.9825705482440767
m2009-04-17-08:32:25.rf.pcm.dynspec,54938.35633451611,1341.0,46.0,1657.52,67.0,0.50001,72.36435836393751,4.216992598669044
m2009-04-18-00:18:52.rf.pcm.dynspec,54939.013591429706,1341.0,46.0,3872.58,67.0,0.50001,81.41425422389028,3.03846446103492
m2009-04-18-02:12:18.rf.pcm.dynspec,54939.09236455091,1341.0,46.0,3874.61,67.0,0.50001,79.20786613528276,2.9258879580294206
m2009-04-18-03:20:42.rf.pcm.dynspec,54939.13986452871,1341.0,46.0,3872.58,67.0,0.50001,76.68685213289045,3.6915722490933334
m2009-04-18-04:39:48.rf.pcm.dynspec,54939.19479510171,1341.0,46.0,3874.61,67.0,0.50001,80.94199037112573,3.03846446103492
m2009-04-18-05:48:22.rf.pcm.dynspec,54939.24241089381,1341.0,46.0,3880.53,67.0,0.5,82.85869472592287,3.1568918983840106
m2009-04-18-06:57:02.rf.pcm.dynspec,54939.29009609251,1341.0,46.0,3880.52,67.0,0.5,87.17564433979666,3.2815554257926465
m2009-04-18-08:05:41.rf.pcm.dynspec,54939.33776959991,1341.0,46.0,3278.06,67.0,0.50001,76.09983517172186,3.6915722490933334
m2009-04-19-03:31:50.rf.pcm.dynspec,54940.147497005506,1341.0,46.0,3874.51,67.0,0.5,91.01344520908,7.2642873545103726
m2009-04-19-06:57:22.rf.pcm.dynspec,54940.29032753561,1341.0,46.0,3880.53,67.0,0.50001,92.34892542514766,4.834130401688569
m2009-04-19-08:06:02.rf.pcm.dynspec,54940.33801275281,1341.0,46.0,3545.7,67.0,0.50001,90.73769479164623,5.696007936433794
m2009-04-20-03:10:35.rf.pcm.dynspec,54941.13283914011,1341.0,46.0,3879.78,67.0,0.5,76.14869606395457,4.7037446736074955
m2009-04-20-04:22:41.rf.pcm.dynspec,54941.18290857891,1341.0,46.0,3873.1,67.0,0.50001,71.8807993844528,2.5273267553398853
m2009-04-20-07:48:22.rf.pcm.dynspec,54941.32574425121,1341.0,46.0,3880.53,67.0,0.50001,77.37284201765925,3.4324166553631628
m2009-04-24-00:35:02.rf.pcm.dynspec,54945.02471921871,1341.0,46.0,3211.77,67.0,0.5,92.35499193809558,3.551288462563946
m2009-05-21-04:24:42.rf.pcm.dynspec,54972.184311442834,1341.0,46.0,2741.54,67.0,0.5,69.46871600791212,3.7951657604549567
m2009-05-21-21:34:51.rf.pcm.dynspec,54972.89969101381,1341.0,46.0,1753.03,68.0,0.50001,91.91075121168993,6.978849875558417
m2009-06-04-21:34:02.rf.pcm.dynspec,54986.89912387681,1341.0,46.0,3872.57,67.0,0.50001,97.38857423068158,4.834130401688569
m2009-06-04-23:51:01.rf.pcm.dynspec,54986.99425114981,1341.0,46.0,3873.09,67.0,0.50001,87.9724672912652,3.4128710329393996
m2009-06-06-22:22:30.rf.pcm.dynspec,54988.93278126121,1341.0,46.0,3873.62,67.0,0.50001,80.18285970120607,3.830977858052698
m2009-06-30-22:44:52.rf.pcm.dynspec,55012.94821453031,1341.0,46.0,3873.99,67.0,0.5,81.69870278286088,3.03846446103492
m2009-07-25-20:07:20.rf.pcm.dynspec,55037.83891549951,1341.0,46.0,3873.62,67.0,0.50001,117.00575831667608,5.212417522985277
m2009-08-11-20:10:21.rf.pcm.dynspec,55054.841010435906,1341.0,46.0,3873.09,67.0,0.50001,119.82485730186072,7.116185752371543
m2009-08-13-20:28:20.rf.pcm.dynspec,55056.85349886151,1341.0,46.0,3873.62,67.0,0.50001,86.37386513891174,5.476648996516474
m2009-08-21-16:53:02.rf.pcm.dynspec,55064.70388587791,1341.0,46.0,1793.0,66.0,0.5,74.50750895720331,5.545709401181703
m2009-08-21-17:26:50.rf.pcm.dynspec,55064.727457174406,1341.0,46.0,3873.62,67.0,0.50001,93.12002829961934,6.4286785131234225
m2009-08-21-19:44:20.rf.pcm.dynspec,55064.82284415081,1341.0,46.0,2145.87,67.0,0.5,94.1543200654968,7.5655144650462205
m2009-08-21-20:24:20.rf.pcm.dynspec,55064.85072102671,1341.0,46.0,3873.62,67.0,0.50001,94.61261774910065,5.245757366913757
m2009-08-22-17:38:01.rf.pcm.dynspec,55065.73522324901,1341.0,46.0,3873.11,67.0,0.50001,112.89292958670462,4.56126754187423
m2009-08-22-18:46:32.rf.pcm.dynspec,55065.78280426741,1341.0,46.0,3872.58,67.0,0.5,106.16132441194756,5.955608587217014
m2009-08-22-19:55:00.rf.pcm.dynspec,55065.83035061011,1341.0,46.0,2731.86,67.0,0.50001,100.07640587084225,4.186344478271465
m2009-08-22-20:51:42.rf.pcm.dynspec,55065.86972565351,1341.0,46.0,3880.53,67.0,0.50001,111.01490829376579,5.955608587217014
m2009-08-22-22:02:02.rf.pcm.dynspec,55065.91846913361,1341.0,46.0,3889.1,67.0,0.5,105.1366226710286,4.368446777850529
m2009-08-23-17:33:08.rf.pcm.dynspec,55066.73183215991,1341.0,46.0,3874.15,67.0,0.50001,108.49791192686064,7.614908717241278
m2009-08-23-18:41:18.rf.pcm.dynspec,55066.77917015041,1341.0,46.0,3874.14,67.0,0.5,115.16496278676254,5.212417522985277
m2009-08-23-19:49:28.rf.pcm.dynspec,55066.82650813331,1341.0,46.0,3874.14,67.0,0.5,120.89809504370602,7.452763869975733
m2009-08-23-20:57:37.rf.pcm.dynspec,55066.87373539361,1341.0,46.0,3864.81,67.0,0.5,118.00423257858766,8.703347561738028
m2009-08-24-18:44:02.rf.pcm.dynspec,55067.78106829081,1341.0,46.0,3872.57,67.0,0.50001,92.38680920626928,4.644402397370882
m2009-08-24-19:52:30.rf.pcm.dynspec,55067.82861459681,1341.0,46.0,3873.62,67.0,0.50001,99.34827263989467,4.368446777850529
m2009-08-24-21:01:00.rf.pcm.dynspec,55067.87618392661,1341.0,46.0,3873.63,67.0,0.50001,88.18209103955436,3.4128710329393996
m2009-08-24-22:09:34.rf.pcm.dynspec,55067.92379973641,1341.0,46.0,3880.01,67.0,0.50001,95.86490643218501,4.014226002482275
m2009-08-24-23:18:11.rf.pcm.dynspec,55067.97145016741,1341.0,46.0,3873.1,67.0,0.50001,95.56611111290478,3.6972944497657707
m2009-08-25-00:26:42.rf.pcm.dynspec,55068.01903120501,1341.0,46.0,3880.53,67.0,0.50001,99.89161013551188,4.186344478271465
m2009-08-25-16:18:30.rf.pcm.dynspec,55068.680003496906,1341.0,46.0,3873.62,67.0,0.50001,86.19095812173803,3.9774934970923326
m2009-08-25-17:27:02.rf.pcm.dynspec,55068.72759606861,1341.0,46.0,3872.57,67.0,0.50001,89.22469648805793,3.4128710329393996
m2009-08-25-18:35:32.rf.pcm.dynspec,55068.77516549131,1341.0,46.0,3872.57,67.0,0.50001,79.87647530997351,2.818805433538536
m2009-08-25-19:49:42.rf.pcm.dynspec,55068.82667014971,1341.0,46.0,3872.63,67.0,0.50001,76.79593429005199,2.818805433538536
m2009-08-25-20:59:02.rf.pcm.dynspec,55068.874820579535,1341.0,46.0,3872.37,67.0,0.5,78.24518384875776,2.818805433538536
m2009-08-25-22:07:35.rf.pcm.dynspec,55068.92242246211,1341.0,46.0,2211.38,67.0,0.5,90.66577843013371,5.927244336495505
m2009-08-25-22:48:42.rf.pcm.dynspec,55068.95097809533,1341.0,46.0,3872.36,67.0,0.5,81.16697703400736,2.9258879580294206
m2009-08-26-16:35:00.rf.pcm.dynspec,55069.69146176661,1341.0,46.0,3873.62,67.0,0.50001,78.00672018948084,6.597314940244615
m2009-08-26-17:44:18.rf.pcm.dynspec,55069.73948774411,1341.0,46.0,3875.0,67.0,0.5,78.21735170085977,2.818805433538536
m2009-08-26-18:52:52.rf.pcm.dynspec,55069.78720256911,1341.0,46.0,3872.57,67.0,0.5,80.77077468793016,5.070607431899269
m2009-08-26-20:01:20.rf.pcm.dynspec,55069.83474883251,1341.0,46.0,3873.62,67.0,0.50001,75.39834057100504,2.7168857516354876
m2009-08-26-21:09:52.rf.pcm.dynspec,55069.88234142041,1341.0,46.0,3872.57,67.0,0.50001,79.93462297029674,3.6915722490933334
m2009-08-26-22:18:22.rf.pcm.dynspec,55069.929913338034,1341.0,46.0,3872.36,67.0,0.5,75.28239272268699,3.5588504792096955
m2009-08-27-16:32:20.rf.pcm.dynspec,55070.68960988161,1341.0,46.0,3873.63,67.0,0.50001,80.63968895924502,3.03846446103492
m2009-08-27-17:40:50.rf.pcm.dynspec,55070.73717933621,1341.0,46.0,3873.63,67.0,0.50001,81.08120216959009,3.03846446103492
m2009-08-27-18:49:22.rf.pcm.dynspec,55070.78477434953,1341.0,46.0,3872.37,67.0,0.5,95.46627562803721,5.034337467780638
m2009-08-27-19:57:50.rf.pcm.dynspec,55070.832318204906,1341.0,46.0,2671.92,67.0,0.50001,79.90119066840415,3.9774934970923326
m2009-08-27-20:56:59.rf.pcm.dynspec,55070.87329548001,1341.0,46.0,3622.7,67.0,0.5,95.83849599264093,3.851416321570973
m2009-08-27-22:45:22.rf.pcm.dynspec,55070.94866077391,1341.0,46.0,3880.54,67.0,0.50001,93.41598810072061,3.851416321570973
m2009-08-29-18:41:41.rf.pcm.dynspec,55072.77943637281,1341.0,46.0,3873.09,67.0,0.50001,106.63005040292751,4.56126754187423
m2009-09-21-17:03:13.rf.pcm.dynspec,55095.71105670541,1341.0,46.0,3880.27,67.0,0.50001,94.20060531096522,3.851416321570973
m2009-10-05-13:57:52.rf.pcm.dynspec,55109.58234143431,1341.0,46.0,3872.57,67.0,0.50001,64.85527636670025,2.882536859980849
m2009-10-05-15:07:40.rf.pcm.dynspec,55109.630813672906,1341.0,46.0,3873.62,67.0,0.50001,63.32422320831454,2.1247066525716356
m2009-10-05-16:16:31.rf.pcm.dynspec,55109.67862617891,1341.0,46.0,3873.09,67.0,0.50001,68.60935194705102,2.355001362925975
m2009-10-05-18:34:02.rf.pcm.dynspec,55109.77412385381,1341.0,46.0,3880.53,67.0,0.50001,63.647519586011484,2.1247066525716356
m2009-10-05-19:42:52.rf.pcm.dynspec,55109.82182562601,1341.0,46.0,3881.69,67.0,0.5,67.41549046411527,2.2746926130851506
m2009-10-06-14:32:21.rf.pcm.dynspec,55110.60628819821,1341.0,46.0,3873.1,67.0,0.50001,71.64408396427733,3.4324166553631628
m2009-10-06-17:58:42.rf.pcm.dynspec,55110.74958677721,1341.0,46.0,3880.53,67.0,0.5,79.02629543830433,3.830977858052698
m2009-10-06-19:07:31.rf.pcm.dynspec,55110.79737612251,1341.0,46.0,3873.1,67.0,0.50001,66.6327079000927,2.2746926130851506
m2009-10-06-20:16:22.rf.pcm.dynspec,55110.84518865621,1341.0,46.0,1384.76,67.0,0.50001,80.70953418809499,6.848464147477344
m2009-10-08-12:57:23.rf.pcm.dynspec,55112.54033910911,1341.0,46.0,3880.26,67.0,0.50001,103.66400713795457,6.700717781827571
m2009-10-08-14:06:44.rf.pcm.dynspec,55112.58849886361,1341.0,46.0,3870.27,67.0,0.50001,91.85648625196842,3.6972944497657707
m2009-10-08-16:48:00.rf.pcm.dynspec,55112.70048958651,1341.0,46.0,3873.62,67.0,0.50001,102.16964537232134,5.245757366913757
m2009-10-28-20:40:18.rf.pcm.dynspec,55132.86180898881,1341.0,46.0,2059.2,67.0,0.50001,62.620476179288694,4.048195544858679
m2009-10-29-19:59:28.rf.pcm.dynspec,55133.83335339921,1341.0,46.0,2069.24,67.0,0.5,62.44684260378224,3.427787755102049
m2009-11-27-14:12:20.rf.pcm.dynspec,55162.59228748811,1341.0,46.0,3874.97,67.0,0.5,62.653197844082484,2.786927771226761
m2010-02-11-04:57:16.rf.pcm.dynspec,55238.20692724173,1341.0,46.0,1921.02,67.0,0.5,66.84196102447481,4.329333921941856
m2010-02-11-05:33:42.rf.pcm.dynspec,55238.23222564861,1341.0,46.0,3880.53,67.0,0.5,70.68816674778216,8.700779613362432
